key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,moods,genres
9.0,0.39702299999999996,0.11451499999999999,81.071,0.034381,0.744329,0.006974999999999999,0.0,4.0,189.86667,-16.786,0.502772,0.552025,0.0,0.09,0.303,1.0,"classy,sprightly,mellow,lush",jazz
10.0,0.7722559999999999,0.145116,88.716,0.33657899999999996,0.8236209999999999,0.0,0.0,4.0,176.81333,-5.231,0.670696,0.49036199999999996,0.131,0.0,0.062,0.5,"introspective,funky",rap
7.0,0.7278279999999999,0.095512,128.129,0.13825199999999999,0.001906,0.546937,1.0,4.0,217.5,-9.106,0.226798,0.636945,0.913,0.8250000000000001,0.883,0.47100000000000003,"energetic,cocky,visceral,motivational",dance
11.0,0.557604,0.158029,113.361,0.036729,4.8e-05,0.24364899999999998,1.0,4.0,301.79265,-7.248,0.31321899999999997,0.307695,0.884,0.771,0.272,0.837,aggressive,rock
7.0,0.22164699999999998,0.387135,73.78,0.046911999999999995,0.8668359999999999,0.020961999999999998,1.0,4.0,460.03007,-11.317,0.360809,0.5836129999999999,0.333,0.485,0.124,0.676,"classy,warm",jazz
7.0,0.618305,0.20699599999999999,107.013,0.35296000000000005,0.442063,0.0,1.0,4.0,249.86667,-11.844,0.7694249999999999,0.9286639999999999,0.541,0.461,0.834,1.0,funky,rap
5.0,0.320579,0.18565199999999998,121.546,0.041235,0.812973,0.001424,1.0,4.0,202.66667,-16.269,0.5392469999999999,0.503652,0.379,0.299,0.522,0.85,"seductive,sad,classy,nocturnal,mellow",jazz
7.0,0.68222,0.269119,132.062,0.038643,0.015271999999999999,0.000184,1.0,4.0,251.47914,-6.45,0.155661,0.47201299999999996,0.26,0.44,0.62,0.8160000000000001,energetic,dance
11.0,0.8072119999999999,0.080373,183.544,0.40184899999999996,0.360263,0.0,0.0,4.0,208.69565,-6.086,0.609142,0.476077,0.248,0.257,0.034,1.0,"energetic,visceral",rap
9.0,0.832893,0.177557,102.79,0.168727,0.002973,0.0,1.0,5.0,242.82667,-4.854,0.416981,0.472719,0.044,0.251,0.272,0.842,rowdy,rap
5.0,0.6733589999999999,0.081843,87.921,0.068935,0.156278,0.0,0.0,4.0,226.18667,-5.328,0.78734,0.7665069999999999,0.44,0.505,0.135,1.0,cocky,rap
0.0,0.8522500000000001,0.195882,128.181,0.034352,0.43787299999999996,0.04136,1.0,4.0,220.88,-7.457,0.927836,0.766075,0.649,0.14300000000000002,0.9560000000000001,1.0,"energetic,cold",rock
5.0,0.833901,0.110706,120.856,0.065318,0.032591,0.6136969999999999,0.0,4.0,402.07673,-7.487,0.9232,0.6562669999999999,0.35000000000000003,0.534,0.8250000000000001,0.997,"funky,warm",jazz
0.0,0.24589000000000003,0.62555,132.329,0.041888999999999996,0.731414,0.000217,0.0,4.0,236.53333,-15.38,0.5619379999999999,0.641525,0.355,0.437,0.318,0.871,"seductive,sad,nocturnal,mellow",jazz
7.0,0.296436,0.22009499999999999,107.749,0.048041999999999994,0.943263,0.235205,1.0,4.0,157.46667,-13.798,0.913476,0.8895000000000001,0.711,0.578,0.802,0.592,sprightly,jazz
4.0,0.406974,0.097108,96.792,0.18584399999999998,0.006604,0.000386,0.0,4.0,176.86667,-15.859,0.37782699999999997,0.852135,0.707,0.545,0.06,1.0,"funky,cold,cocky",rap
2.0,0.663688,0.277783,79.274,0.25625000000000003,0.013009,0.0,1.0,4.0,240.26667,-6.405,0.284512,0.497722,0.47500000000000003,0.554,0.134,0.9520000000000001,"cocky,motivational",rap
0.0,0.636877,0.073472,131.734,0.030593,0.17948599999999998,0.000846,1.0,4.0,252.8,-6.98,0.40763000000000005,0.7627849999999999,0.671,0.659,0.862,1.0,sexual,rap
2.0,0.7273879999999999,0.15512299999999998,128.014,0.035231,0.004410000000000001,0.0,0.0,4.0,195.05923,-4.529,0.71664,0.608259,0.641,0.706,0.9490000000000001,1.0,energetic,dance
4.0,0.39885499999999996,0.347827,75.526,0.037531999999999996,0.9874769999999999,0.924472,1.0,4.0,184.57397,-14.012,0.68679,0.364898,0.532,0.538,0.192,0.899,sprightly,jazz
9.0,0.88007,0.245741,130.98,0.07929399999999999,0.018926,0.0,0.0,4.0,255.4,-3.18,0.518724,0.720441,0.332,0.321,0.259,0.86,"cocky,visceral",rap
1.0,0.543217,0.134568,146.061,0.23069099999999998,0.26390399999999997,0.0,0.0,4.0,324.17288,-9.914,0.6869449999999999,0.814058,0.0,0.091,0.23600000000000002,0.984,"soothing,mellow",rap
7.0,0.7250209999999999,0.120307,180.771,0.028998999999999997,0.019584,0.000153,1.0,4.0,270.57333,-7.436,0.640718,0.389347,0.552,0.749,0.449,1.0,mellow,rock
2.0,0.669866,0.064932,124.007,0.0444,0.000279,0.9078919999999999,1.0,4.0,422.4512,-7.8469999999999995,0.16907899999999998,0.807549,0.7000000000000001,0.453,0.725,1.0,"hypnotic,visceral",dance
6.0,0.696785,0.107679,90.905,0.255026,0.29001899999999997,0.000423,1.0,4.0,285.2,-8.677,0.665544,0.7636149999999999,0.339,0.251,0.035,0.9480000000000001,funky,rap
2.0,0.696842,0.264132,118.444,0.037307,0.000257,6.6e-05,1.0,4.0,234.8,-6.775,0.7657379999999999,0.45425699999999997,0.23700000000000002,0.429,0.761,1.0,motivational,rock
0.0,0.802287,0.370492,128.678,0.051605,0.21129599999999998,5.7e-05,1.0,4.0,309.08,-7.151,0.7493369999999999,0.554608,0.486,0.7010000000000001,0.794,0.9400000000000001,trippy,rock
11.0,0.896061,0.14099899999999999,123.613,0.073057,0.026251999999999998,0.009072,0.0,4.0,392.82667,-4.663,0.7952549999999999,0.8010689999999999,0.537,0.658,0.759,1.0,"energetic,nocturnal",dance
6.0,0.026520000000000002,0.133536,105.293,0.032109,0.8467800000000001,0.001676,1.0,1.0,168.67556,-25.218,0.113075,0.277895,0.504,0.5,0.039,0.433,"atmospheric,nocturnal,lush",jazz
7.0,0.949503,0.6311300000000001,89.024,0.119143,0.0053029999999999996,0.029522,1.0,4.0,646.84,-6.422,0.099871,0.14260899999999999,0.667,0.661,0.014,0.421,aggressive,rock
7.0,0.774088,0.087001,136.22,0.095832,0.000792,0.8895839999999999,1.0,4.0,192.73256,-11.523,0.705695,0.48694000000000004,0.461,0.431,0.246,1.0,"gloomy,angsty,spacey",rock
2.0,0.481269,0.14381000000000002,117.03,0.06689099999999999,0.0055569999999999994,0.798157,1.0,4.0,429.0,-10.098,0.32824899999999996,0.781326,0.28200000000000003,0.29,0.9400000000000001,1.0,"energetic,cold,nocturnal",dance
5.0,0.58494,0.230783,162.404,0.034309,0.443831,0.000326,1.0,4.0,189.28,-8.211,0.156381,0.360429,0.01,0.41000000000000003,0.229,0.894,mellow,rock
10.0,0.9222859999999999,0.383783,139.998,0.036550000000000006,0.001487,0.850449,0.0,4.0,737.22667,-7.136,0.17699099999999998,0.584892,0.856,0.71,0.856,0.981,hypnotic,dance
11.0,0.379918,0.094965,124.002,0.063056,0.056655,0.919573,1.0,4.0,818.38621,-9.267,0.5129929999999999,0.568699,0.812,0.662,0.583,0.994,nocturnal,dance
4.0,0.6469929999999999,0.11112699999999999,131.987,0.028283,0.016812,0.0007509999999999999,0.0,4.0,311.17288,-10.017,0.328225,0.619819,0.35100000000000003,0.399,0.774,0.997,"warm,happy,sprightly",rock
10.0,0.501734,0.115991,173.721,0.034935,0.971846,0.925631,1.0,4.0,210.54635,-12.943,0.763513,0.304271,0.588,0.579,0.28600000000000003,0.988,sprightly,jazz
1.0,0.35237799999999997,0.105419,142.974,0.193916,0.09926399999999999,0.004144,1.0,4.0,272.19592,-13.982,0.180567,0.7126300000000001,0.542,0.426,0.439,0.982,"cocky,visceral",rap
2.0,0.904314,0.862861,98.301,0.38045399999999996,0.207887,0.0,0.0,4.0,172.2,-7.171,0.424071,0.609223,0.361,0.255,0.267,0.993,happy,rap
1.0,0.19556099999999998,0.256693,112.927,0.036746999999999995,0.7904049999999999,9e-06,1.0,4.0,122.8858,-17.028,0.717393,0.48878499999999997,0.437,0.277,0.803,1.0,"soothing,classy,nocturnal,lush",jazz
11.0,0.537009,0.053778,100.005,0.043234999999999996,0.044124,0.054515,1.0,4.0,215.56,-6.322,0.959013,0.950768,0.012,0.354,0.269,1.0,sprightly,dance
8.0,0.534199,0.325695,109.637,0.064137,0.5324059999999999,0.012990999999999999,1.0,4.0,236.42558,-14.149,0.643177,0.589696,0.517,0.518,0.687,0.6930000000000001,"happy,sprightly",jazz
2.0,0.263117,0.116158,117.952,0.056476,0.9853379999999999,0.895959,1.0,4.0,191.19152,-14.238,0.39572,0.6024959999999999,0.354,0.155,0.763,0.766,"classy,sprightly",jazz
10.0,0.8567,0.08117,139.945,0.042474,0.001966,0.000569,0.0,4.0,334.6873,-3.166,0.510429,0.617907,0.5640000000000001,0.61,0.538,1.0,visceral,dance
4.0,0.636359,0.207111,108.863,0.15625,0.025700999999999998,0.000257,0.0,4.0,259.42667,-13.617,0.6152909999999999,0.8812139999999999,0.28400000000000003,0.221,0.47700000000000004,1.0,funky,rap
10.0,0.814604,0.081111,127.982,0.043751,0.0015069999999999999,0.9188600000000001,0.0,4.0,210.02404,-10.689,0.704642,0.723777,0.682,0.5700000000000001,0.767,0.559,"visceral,motivational",dance
10.0,0.70372,0.22080000000000002,118.011,0.086685,0.002139,0.201586,0.0,4.0,312.44,-11.403,0.389127,0.8043089999999999,0.9540000000000001,0.797,0.905,1.0,"hypnotic,spacey",dance
6.0,0.692066,0.19978,151.887,0.270624,0.046397,0.002278,0.0,4.0,222.62667,-8.686,0.761513,0.687898,0.522,0.645,0.41100000000000003,0.987,"energetic,motivational",rap
0.0,0.337825,0.256531,137.505,0.061034,0.38661,0.018955,0.0,4.0,275.76925,-13.817,0.552038,0.5287200000000001,0.20400000000000001,0.278,0.28500000000000003,0.632,"atmospheric,nocturnal,lush",jazz
7.0,0.290921,0.125769,101.259,0.037952,0.8870349999999999,0.0,0.0,4.0,177.85333,-13.850999999999999,0.6594749999999999,0.64773,0.295,0.328,0.466,0.492,"classy,nocturnal",jazz
5.0,0.954576,0.08222499999999999,108.933,0.102699,0.003346,0.0,1.0,4.0,126.96,-2.246,0.812708,0.65276,0.734,0.483,0.597,1.0,angsty,rock
5.0,0.6756949999999999,0.404419,89.167,0.141396,0.20593499999999998,0.017566,0.0,4.0,187.02667,-8.402,0.827194,0.704114,0.152,0.28700000000000003,0.386,1.0,"funky,mellow",rap
5.0,0.6089749999999999,0.11296,90.105,0.036053999999999996,0.054715,0.8764679999999999,1.0,4.0,233.92608,-15.602,0.166769,0.289375,0.076,0.485,0.425,0.707,"gloomy,cold",rock
11.0,0.632554,0.347642,154.828,0.25572,0.051572,0.000129,0.0,3.0,311.94667,-6.866,0.5905349999999999,0.6651600000000001,0.0,0.0,0.531,0.338,"cocky,motivational",rap
10.0,0.77783,0.064548,124.341,0.031042,0.005788,0.0017100000000000001,0.0,4.0,350.04,-8.068,0.951163,0.8155239999999999,0.365,0.47100000000000003,0.842,1.0,"celebratory,campy,lush",dance
6.0,0.94003,0.344464,128.978,0.312586,0.147533,4.9999999999999996e-06,1.0,4.0,174.01034,-2.749,0.596169,0.575566,0.47100000000000003,0.6960000000000001,0.915,1.0,"visceral,motivational",dance
0.0,0.6513209999999999,0.138676,146.012,0.091122,0.821321,0.0,1.0,4.0,148.88,-8.154,0.9667739999999999,0.665558,0.272,0.304,0.721,1.0,"happy,sprightly",jazz
9.0,0.758056,0.21459299999999998,109.854,0.030912,0.037312,0.0,1.0,4.0,117.41333,-7.465,0.7491300000000001,0.6311049999999999,0.448,0.379,0.744,1.0,energetic,rock
4.0,0.519038,0.38573799999999997,74.379,0.271671,0.025358,0.0,0.0,4.0,275.69633,-7.833,0.826202,0.72216,0.094,0.224,0.106,0.548,"funky,mellow",rap
6.0,0.15104,0.128948,89.936,0.035531,0.8924679999999999,0.86821,1.0,4.0,379.89333,-19.938,0.037557,0.344061,0.34600000000000003,0.217,0.148,0.9420000000000001,"trippy,lush",jazz
0.0,0.410263,0.09014899999999999,99.259,0.033735999999999995,0.684442,0.000434,0.0,4.0,332.92,-10.711,0.690471,0.572341,0.483,0.556,0.126,0.662,"classy,warm",jazz
4.0,0.6737879999999999,0.058157,113.154,0.06306,0.048101,0.10042899999999999,1.0,4.0,430.23955,-11.899000000000001,0.7329629999999999,0.817716,0.394,0.113,0.9430000000000001,1.0,"celebratory,campy,lush",dance
4.0,0.8163009999999999,0.448364,166.144,0.120394,0.008473,0.028673999999999998,0.0,4.0,166.21333,-5.357,0.590413,0.649941,0.225,0.305,0.8130000000000001,1.0,"cocky,rowdy",dance
6.0,0.482419,0.050727999999999995,75.2,0.25551399999999996,0.051122,0.0,0.0,4.0,325.0,-8.569,0.811943,0.8293229999999999,0.631,0.673,0.297,1.0,funky,rap
1.0,0.628744,0.057207999999999995,130.101,0.281595,0.000762,0.7443409999999999,1.0,4.0,202.88,-5.654,0.422917,0.640672,0.523,0.5750000000000001,0.66,1.0,"visceral,motivational",dance
6.0,0.49115899999999996,0.10292699999999999,104.224,0.024807,0.004116,0.389718,0.0,4.0,353.22667,-9.337,0.356328,0.49504699999999996,0.668,0.627,0.372,1.0,"cold,visceral,nocturnal",dance
5.0,0.931572,0.293062,137.996,0.033901,0.000598,0.0,0.0,4.0,210.78667,-3.207,0.695564,0.517859,0.0,0.23900000000000002,0.35000000000000003,0.996,"energetic,angsty,rowdy",rock
2.0,0.845757,0.31508,100.018,0.137784,0.008997,0.0,1.0,4.0,215.69333,-5.629,0.516841,0.783512,0.001,0.322,0.494,1.0,"energetic,visceral",dance
8.0,0.720741,0.39120699999999997,92.273,0.448457,0.086626,0.0,1.0,4.0,257.42667,-4.764,0.785029,0.823882,0.374,0.447,0.758,1.0,"introspective,funky",rap
2.0,0.353711,0.095889,119.982,0.034107,0.5055879999999999,0.116,0.0,4.0,275.45333,-12.789,0.09242,0.554418,0.791,0.722,0.628,0.986,atmospheric,rap
10.0,0.31107199999999996,0.118251,124.347,0.031331,0.5822649999999999,0.000106,1.0,4.0,183.26667,-12.122,0.677431,0.655596,0.883,0.7010000000000001,0.443,1.0,"happy,warm,mellow",rock
7.0,0.146134,0.124525,85.583,0.035400999999999995,0.876004,0.0,1.0,4.0,281.62567,-17.737,0.175615,0.38575499999999996,0.429,0.617,0.23900000000000002,0.8200000000000001,sweet,rock
11.0,0.833498,0.0402,126.972,0.069649,1.6000000000000003e-05,0.000128,0.0,4.0,183.8,-7.754,0.598444,0.385011,0.5680000000000001,0.541,0.361,0.91,celebratory,rock
10.0,0.59228,0.07857499999999999,159.954,0.037320000000000006,0.187523,4e-06,1.0,4.0,576.17333,-7.447,0.10665899999999999,0.412583,0.5760000000000001,0.531,0.019,0.795,mellow,rock
6.0,0.969224,0.16147499999999998,174.059,0.29056299999999996,3.3e-05,0.00039000000000000005,0.0,4.0,346.20689,-4.689,0.232491,0.544859,0.384,0.5680000000000001,0.722,1.0,visceral,dance
4.0,0.235948,0.11141699999999999,174.973,0.033042999999999996,0.637146,0.35091000000000006,1.0,3.0,827.63755,-19.317,0.223467,0.278343,0.774,0.603,0.333,1.0,classy,jazz
8.0,0.400377,0.11144699999999999,150.55,0.030351999999999997,0.794644,0.145336,1.0,4.0,309.81333,-12.301,0.808526,0.571488,0.338,0.522,0.064,0.99,sprightly,jazz
4.0,0.088931,0.341086,79.532,0.038289,0.963799,0.000286,1.0,3.0,283.2844,-15.508,0.07628499999999999,0.18679199999999999,0.747,0.5690000000000001,0.07200000000000001,0.064,"atmospheric,nocturnal,lush",jazz
9.0,0.5672309999999999,0.110042,122.02,0.059572999999999994,0.039640999999999996,0.44780899999999996,0.0,4.0,272.89669,-11.567,0.8292400000000001,0.871864,0.435,0.444,0.835,0.996,"cold,nocturnal",dance
9.0,0.640363,0.118073,167.972,0.086327,0.05609000000000001,0.0,0.0,4.0,279.86667,-7.091,0.307739,0.665319,0.632,0.482,0.095,1.0,cocky,rap
1.0,0.275756,0.082115,79.683,0.031453,0.911457,0.046591999999999995,1.0,4.0,188.77333,-11.333,0.495231,0.42497199999999996,0.196,0.192,0.058,0.606,"classy,nocturnal,lush",jazz
7.0,0.547311,0.335217,93.761,0.046639,0.346556,0.39880000000000004,0.0,4.0,466.0,-6.628,0.439606,0.555387,0.462,0.867,0.041,0.8300000000000001,"classy,nocturnal",jazz
2.0,0.810172,0.41386599999999996,87.586,0.033603,0.026140999999999998,0.012114999999999999,1.0,4.0,178.33333,-4.746,0.228013,0.44471099999999997,0.788,0.577,0.335,0.325,"energetic,cold,nocturnal",dance
2.0,0.8180000000000001,0.194873,127.308,0.12570299999999998,0.053148999999999995,0.008494,1.0,4.0,303.16,-8.351,0.920094,0.838815,0.132,0.28200000000000003,0.917,1.0,"celebratory,campy,lush",dance
8.0,0.6843119999999999,0.11115799999999999,74.33,0.033289,2e-06,0.202365,1.0,4.0,213.02998,-6.4879999999999995,0.645261,0.37250099999999997,0.15,0.294,0.0,0.992,hypnotic,rock
10.0,0.8438939999999999,0.180198,129.323,0.036067,0.026085999999999998,0.604865,1.0,4.0,191.57333,-3.851,0.8276600000000001,0.766428,0.579,0.424,0.761,0.929,"celebratory,campy,lush",dance
5.0,0.932191,0.100283,113.663,0.262397,0.019282999999999998,1.6000000000000003e-05,1.0,4.0,227.13333,-4.994,0.627699,0.5230319999999999,0.42,0.422,0.0,0.973,"introspective,funky",rap
2.0,0.9951679999999999,0.36342599999999997,130.963,0.099371,4.5e-05,0.000298,1.0,4.0,220.37333,-2.733,0.051577,0.515564,0.734,0.382,0.775,1.0,aggressive,rock
7.0,0.389472,0.15539,121.213,0.054589,0.976339,0.726999,0.0,4.0,186.4,-11.125,0.797234,0.786771,0.198,0.41600000000000004,0.735,1.0,"classy,sprightly",jazz
9.0,0.6519900000000001,0.07536000000000001,133.387,0.05528,0.055164,0.0,1.0,4.0,200.85333,-6.043,0.9164049999999999,0.607132,0.47100000000000003,0.41100000000000003,0.681,0.992,energetic,rock
8.0,0.688539,0.102976,118.965,0.238929,0.054068,1e-06,0.0,4.0,235.56,-9.256,0.294027,0.724399,0.25,0.35000000000000003,0.75,0.933,"visceral,trippy,spacey,rowdy",dance
9.0,0.9012279999999999,0.9801000000000001,95.913,0.502691,0.389513,0.0,1.0,4.0,234.04,-7.9190000000000005,0.6657500000000001,0.617313,0.0,0.008,0.454,0.933,"funky,mellow",rap
10.0,0.37238000000000004,0.093417,93.972,0.204708,0.022380999999999998,0.878099,0.0,4.0,126.22667,-18.24,0.5691419999999999,0.925894,0.615,0.47400000000000003,0.219,1.0,funky,rap
2.0,0.864211,0.7421559999999999,151.083,0.075045,0.158005,0.006292,1.0,3.0,500.24,-7.177,0.35121399999999997,0.264592,0.5660000000000001,0.456,0.331,0.448,trippy,rock
5.0,0.8832169999999999,0.14773799999999998,115.993,0.053121999999999996,0.096172,0.742257,1.0,4.0,266.36739,-5.836,0.9416359999999999,0.782326,0.0,0.242,0.868,0.966,sprightly,dance
11.0,0.727961,0.303298,110.904,0.32359099999999996,0.047693,0.0,0.0,4.0,211.39955,-12.421,0.85877,0.899095,0.41300000000000003,0.045,0.929,1.0,motivational,rap
0.0,0.488542,0.066449,118.12,0.056939,0.134293,0.0,1.0,4.0,209.98667,-5.417,0.600887,0.916798,0.42,0.43,0.901,1.0,"celebratory,campy,lush",dance
4.0,0.6238389999999999,0.171561,123.982,0.100071,0.09484000000000001,0.915704,0.0,4.0,546.87302,-8.338,0.647338,0.891409,0.52,0.38,0.768,0.428,nocturnal,dance
0.0,0.881674,0.08631699999999999,121.149,0.058121,0.000153,4e-06,1.0,4.0,249.24,-4.424,0.277607,0.380862,0.35000000000000003,0.56,0.71,0.915,angsty,rock
2.0,0.46507699999999996,0.091182,156.119,0.13485,0.003855,0.035028,0.0,4.0,310.29333,-7.526,0.24978499999999998,0.818541,0.196,0.34500000000000003,0.081,1.0,"cocky,motivational",rap
7.0,0.239898,0.052072999999999994,99.27,0.030978,0.27547000000000005,0.104129,1.0,4.0,369.16,-17.742,0.240195,0.200873,0.892,0.839,0.025,0.9460000000000001,"hypnotic,cold",rock
11.0,0.647987,0.268348,123.985,0.073352,0.000584,0.09368399999999999,0.0,4.0,313.19129,-8.747,0.6306649999999999,0.906403,0.255,0.318,0.771,1.0,"visceral,spacey,seductive,nocturnal",dance
2.0,0.733502,0.341506,108.988,0.054269,0.013902,0.642838,1.0,4.0,312.06667,-11.535,0.556943,0.677802,0.549,0.438,0.778,1.0,"hypnotic,funky,spacey",rap
0.0,0.691878,0.163554,84.798,0.37675000000000003,0.233042,0.002245,1.0,4.0,336.4,-5.309,0.51648,0.520581,0.604,0.584,0.314,0.988,"soothing,mellow",rap
2.0,0.41765399999999997,0.099561,104.391,0.050650999999999995,0.74885,0.610034,0.0,4.0,363.13333,-13.69,0.6290439999999999,0.513174,0.542,0.488,0.536,0.894,trippy,rock
8.0,0.35202000000000006,0.19699799999999998,113.959,0.046627999999999996,0.890326,0.064362,1.0,4.0,284.13311,-12.73,0.6507649999999999,0.658052,0.115,0.34,0.341,0.895,"classy,nocturnal",jazz
10.0,0.871273,0.749981,108.529,0.035467,0.000484,0.25304000000000004,1.0,4.0,269.42667,-9.766,0.47314799999999996,0.5673889999999999,0.357,0.231,0.662,0.983,"energetic,cold,visceral",dance
5.0,0.053655999999999995,0.143459,77.539,0.031646,0.6705909999999999,0.57015,0.0,4.0,133.21333,-21.669,0.10531000000000001,0.404719,0.645,0.634,0.084,0.79,mellow,jazz
5.0,0.485193,0.188653,95.718,0.575906,0.068773,0.0,0.0,4.0,225.34621,-6.665,0.918887,0.875694,0.266,0.466,0.34600000000000003,1.0,funky,rap
10.0,0.864161,0.330855,122.833,0.055694,0.014261,0.438778,0.0,4.0,293.16,-7.848,0.673789,0.8317979999999999,0.908,0.721,0.879,1.0,funky,rap
9.0,0.9740979999999999,0.027655,153.842,0.104613,0.050997,3.4e-05,1.0,4.0,304.17333,-5.162,0.7005709999999999,0.747308,0.178,0.232,0.34400000000000003,1.0,"energetic,motivational",rap
8.0,0.9000400000000001,0.397354,97.904,0.067842,0.0035489999999999996,0.008147,1.0,4.0,256.44,-6.115,0.453426,0.5581189999999999,0.58,0.67,0.08,1.0,aggressive,rock
6.0,0.435752,0.09987000000000001,125.004,0.07076099999999999,0.058821,0.924188,0.0,4.0,404.30667,-16.153,0.12774000000000002,0.791847,0.275,0.41400000000000003,0.925,1.0,"cold,nocturnal",dance
8.0,0.848568,0.137505,126.982,0.030147,0.001418,0.849961,0.0,4.0,362.69333,-5.7940000000000005,0.330685,0.701504,0.531,0.507,0.834,0.927,"cold,nocturnal",dance
8.0,0.968982,0.105555,175.446,0.291084,0.00010499999999999999,0.0,1.0,4.0,177.06667,-4.471,0.23077099999999998,0.36835599999999996,0.753,0.682,0.111,0.978,aggressive,rock
7.0,0.728837,0.071669,125.975,0.039861,0.166773,8.400000000000001e-05,1.0,4.0,257.13333,-6.97,0.325469,0.320799,0.801,0.626,0.482,0.836,"energetic,rowdy",rock
8.0,0.9140459999999999,0.306062,145.011,0.050851,0.0012100000000000001,0.861849,1.0,4.0,512.04644,-8.468,0.539477,0.509802,0.542,0.603,0.804,0.722,hypnotic,dance
7.0,0.833031,0.101828,133.994,0.029806,0.070381,0.072171,0.0,4.0,332.37333,-9.08,0.6946669999999999,0.6483979999999999,0.41200000000000003,0.51,0.9550000000000001,0.985,"energetic,visceral",dance
1.0,0.476159,0.09061899999999999,83.437,0.305101,0.006306,1.7000000000000003e-05,0.0,4.0,282.44,-9.676,0.485983,0.586791,0.438,0.437,0.231,0.905,cocky,rap
4.0,0.805321,0.070134,136.663,0.044857999999999995,1e-05,0.036363,1.0,4.0,181.02667,-9.809,0.39652699999999996,0.30066499999999996,0.298,0.256,0.342,0.72,"angsty,aggressive",rock
4.0,0.607345,0.071267,127.06,0.041637,0.013902999999999999,6.8e-05,1.0,4.0,227.34367,-9.682,0.8297300000000001,0.638774,0.612,0.633,0.864,1.0,sprightly,rock
10.0,0.483349,0.231149,119.235,0.042971999999999996,0.032456,0.786821,0.0,4.0,453.73333,-16.156,0.6738919999999999,0.416436,0.22,0.352,0.263,0.324,"trippy,lush",jazz
4.0,0.158308,0.100687,74.236,0.031048,0.959476,0.21415299999999998,0.0,4.0,198.28866,-10.417,0.085889,0.314764,0.502,0.47900000000000004,0.178,0.582,"seductive,sad,classy,nocturnal,mellow",jazz
